"photo_id","owner","gender","occupation","title","description","tags","faves","lat","lon","u_city","u_country","taken"
40876842143,"73422480@N00","1","Business Planning Principal","_DSC6298",NA,"brexit, euflag, europeanflag, london, parklane, peoplesvotemarch, march, protest",0,51.510897,-0.157034,"London","UK","2019-03-23 12:10:23"
47054010314,"73422480@N00","1","Business Planning Principal","_DSC6301",NA,"alexander, brexit, isabelle, london, parklane, peoplesvotemarch, march, protest, x11",0,51.509777,-0.155864,"London","UK","2019-03-23 12:13:39"
47843643821,"73422480@N00","1","Business Planning Principal","_DSC6308",NA,"brexit, london, parklane, peoplesvotemarch, backstop, march, protest",0,51.507913,-0.154095,"London","UK","2019-03-23 12:31:16"
33966175098,"73422480@N00","1","Business Planning Principal","_DSC6324",NA,"brexit, london, peoplesvotemarch, piccadilly, march, protest",0,51.507202,-0.141112,"London","UK","2019-03-23 15:22:31"
47833287441,"79986881@N00","1","Architectural Design + Photography","UK - London - 120 Fenchurch St - View from The Garden seflie_sq_DSC5516","Selfie time !!!!

This rooftop terrace opened back in February and I suspect most people still don't know about it.  It's not as high as most in the city but that in some ways makes it different, it's also free and doesn't require booking in advance.......

Click here for more shots of skyscrapers : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157631363330444"""">www.flickr.com/photos/darrellg/albums/72157631363330444</a>

From the Londonist website : &quot;You don't have to scrape the sky to get stunning vistas of London. At least that's the thinking behind The Garden at 120, a new mid-level roof garden on Fenchurch Street. This suspended pocket park lives 15 floors high, atop One Fen Court......

The roof garden offers 360 degree views, but as it's only 15 floors high, some pesky neighbouring skyscrapers are unfortunately in the way. This is especially bothersome to the north, where a combination of The Scalpel, The Gherkin, The Cheesegrater and other towers in that cluster obscure the view. Still, you do get a pretty unique view of those towers, even if you can't see the greens of Hampstead Heath and Alexandra Palace beyond, like you can from the nearby Heron Tower.&quot;

Source : <a href=""""https://londonist.com/london/great-outdoors/the-garden-at-120"""" rel=""""noreferrer nofollow"""">londonist.com/london/great-outdoors/the-garden-at-120</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman","uklondon120fenchurchstviewfromthegardensefliesqdsc5516, selfie, selfportrait",6,51.512802,-0.080809,"Oxford","United Kingdom","2019-03-29 16:32:52"
47791176872,"43603376@N05","1",NA,"V-1 Flying Bomb","Vergeltungswaffe 1. WWII, Luftwaffe. Imperial War Museum, London, UK.","imperialwarmuseum, london, uk, museum, warmuseum, iwm, nikon, d7500, v1, flyingbomb, vergeltungswaffe1, wwii, luftwaffe, doodlebug",2,51.495993,-0.10864,"Sheffield","UK","2019-03-27 13:06:28"
40887761953,"138532086@N02","1","Carer","Speckled Wood Pararge aegeria","I photographed this butterfly at Mayesbrook Park, Dagenham.

Occurs in woodland, gardens, and hedgerows. Butterflies often perch in sunny spots, spiraling into the air to chase each other.

The aptly named Speckled Wood flies in partially shaded woodland with dappled sunlight. The male usually perches in a small pool of sunlight, from where it rises rapidly to intercept any intruder. Both sexes feed on honeydew in the treetops and are rarely seen feeding on flowers, except early and late in the year when aphid activity is low.

The range of this butterfly contracted during the late nineteenth and early twentieth centuries but has spread back since the 1920s. It has continued to spread over the past two decades, recolonizing many areas in eastern and northern England and Scotland.

If you have a minute check out my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","2018, dagenham, essex, london, may, mayesbrookpark, nikond7200, sigma105mmf28macro",11,51.539387,0.111107,"London","UK","2018-05-18 10:09:10"
40887797423,"138532086@N02","1","Carer","Common Crab Spider Xysticus Cristatus","Taken in my Dagenham garden.

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","commoncrabspider, essex, garden, london, nikkorf28macro, nikond7200, xysticuscristatus, dagenham, nikkor200500mmf56, 2018",0,51.539385,0.144517,"London","UK","2018-04-14 10:09:54"
33977135928,"138532086@N02","1","Carer","Barking Cricket Club","Barking playing a touring team from Barbados (North Stars), with Barking batting.


I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","dagenham, essex, london, mayesbrookpark, nikkor200500mmf56, nikond7200, cricket, 2018, barkingcricketclub",0,51.548803,0.112202,"London","UK","2018-08-01 00:00:00"
33977134318,"138532086@N02","1","Carer","Barking Cricket Club","Barking playing a touring team from Barbados (North Stars), with Barking batting.

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","dagenham, essex, london, mayesbrookpark, nikkor200500mmf56, nikond7200, cricket, 2018, barkingcricketclub",0,51.548803,0.112202,"London","UK","2018-08-01 00:00:00"
33974060118,"136510631@N08","3",NA,"61 Acton London Transport Museum","British Railways Waterloo &amp; City Line Class 487 driving motor Coach No. 61 stands on display at the Acton London Transport Museum","londontransport, museum, acton, britishrailways, class487, 61, drivingmotorcoach, networksoutheast",4,51.505229,-0.282082,"Gillingham (Kent)",NA,"2019-04-28 11:06:55"
47061930504,"136510631@N08","3",NA,"1789 Acton London Transport Museum","1925 Metropolitan-Cammell Standard Stock control trailer car No. 1789 stands on display at the Acton London Transport Museum","londontransport, museum, londonunderground, 1789, controltrailercar, acton",1,51.505229,-0.282082,"Gillingham (Kent)",NA,"2019-04-28 11:04:57"
32907335767,"136510631@N08","3",NA,"3693 Acton London Transport Museum","1934 Standard Stock driving motor car No. 3693 stands on display at the Acton London Transport Museum","londontransport, museum, londonunderground, acton, 3693, standardstock, drivingmotorcar",2,51.505229,-0.282082,"Gillingham (Kent)",NA,"2019-04-28 11:04:28"
33973753098,"58628800@N05","1","Small Business Owner","Middle East Airlines Lebanon A320",NA,"middle, east, airlines, lebanon, airbus, a320, aircraft, airplane, airliner, london, heathrow, airport, lhr, photos, planes, mea",25,51.461413,-0.480855,"Miami","USA","2019-02-21 08:43:31"
47796058442,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3287",NA,"",0,51.492152,-0.010042,NA,"United Kingdom","2019-03-20 16:14:41"
33970850358,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3493",NA,"",0,51.505652,-0.152506,NA,"United Kingdom","2019-03-23 14:03:28"
47848267471,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3541",NA,"",0,51.506688,-0.143428,NA,"United Kingdom","2019-03-23 14:46:46"
47848249231,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3560_2",NA,"",0,51.508905,-0.128167,NA,"United Kingdom","2019-03-23 15:23:52"
40881852633,"97844767@N00","2","Translator","English National Ballet triple bill","At Sadler’s Wells","ballet, london",0,51.529388,-0.106028,NA,NA,"2019-04-06 19:18:58"
47848689951,"123535121@N04","1","Retired","G-TTNH 30/03/19 Heathrow (EGLL)","Airbus A320-251N","gttnh, airbus, a320251n, 300319, heathrow, myrtleavenue, britishairways",0,51.463272,-0.428128,"Sunbury on Thames","United Kingdom","2019-03-30 14:50:12"
47058657934,"123535121@N04","1","Retired","EI-DVL (c) 30/03/19 Heathrow (EGLL)","Airbus A320-214","eidvl, airbus, a320214, 300319, heathrow, myrtleavenue, aerlingus",0,51.463305,-0.428039,"Sunbury on Thames","United Kingdom","2019-03-30 15:01:06"
33970928868,"123535121@N04","1","Retired","G-EUPJ (d) 30/03/19 Heathrow (EGLL)","Airbus A319-131","geupj, airbus, a319131, 300319, heathrow, myrtleavenue, bearetroliverybritishairways",0,51.4633,-0.428112,"Sunbury on Thames","United Kingdom","2019-03-30 14:51:21"
40881460733,"123535121@N04","1","Retired","9K-AOF (b) 30/03/19 Heathrow (EGLL)","Boeing B777-369ER","9kaof, boeing, b777369er, 300319, heathrow, myrtleavenue, kuwaitairways",0,51.463386,-0.428203,"Sunbury on Thames","United Kingdom","2019-03-30 14:23:29"
40881458773,"123535121@N04","1","Retired","A7-AND 30/03/19 Heathrow (EGLL)","Airbus A350-1041","a7and, airbus, a3501041, 300319, heathrow, myrtleavenue, qatarairways",0,51.463252,-0.428137,"Sunbury on Thames","United Kingdom","2019-03-30 14:03:18"
40881457233,"123535121@N04","1","Retired","D-AGWF (c) 30/03/19 Heathrow (EGLL)","Airbus A319-132","dagwf, airbus, a319132, 300319, heathrow, myrtleavenue, germanwings",1,51.4633,-0.428106,"Sunbury on Thames","United Kingdom","2019-03-30 14:44:40"
47848119581,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3621",NA,"",0,51.506977,-0.101006,NA,"United Kingdom","2019-03-25 14:46:37"
46931789555,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3623",NA,"",0,51.507522,-0.099789,NA,"United Kingdom","2019-03-25 14:49:19"
47848116781,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3614",NA,"",0,51.506977,-0.101006,NA,"United Kingdom","2019-03-25 14:44:57"
40881233173,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3615",NA,"",0,51.506977,-0.101006,NA,"United Kingdom","2019-03-25 14:45:01"
40881229053,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3263",NA,"",0,51.482494,-0.004814,NA,"United Kingdom","2019-03-19 23:37:31"
47058415764,"150328816@N06","3","Traveller and Amateur Photographer","IMG_3222_3",NA,"",0,51.480261,0.003958,NA,"United Kingdom","2019-03-19 22:47:17"
46931734495,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2954",NA,"",0,51.506127,-0.144175,NA,"United Kingdom","2019-03-17 13:21:10"
47058373544,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2958",NA,"",0,51.506127,-0.144175,NA,"United Kingdom","2019-03-17 13:21:47"
33970628998,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2968",NA,"",0,51.506288,-0.144445,NA,"United Kingdom","2019-03-17 13:24:31"
46931716975,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2696",NA,"",0,51.505613,-0.070548,NA,"United Kingdom","2019-03-15 20:11:27"
46931709895,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2672",NA,"",0,51.510236,-0.09852,NA,"United Kingdom","2019-03-15 19:36:56"
47848022081,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2525_1",NA,"",0,51.509841,-0.134606,NA,"United Kingdom","2019-03-15 17:18:09"
47848020681,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2521_1",NA,"",0,51.509877,-0.134634,NA,"United Kingdom","2019-03-15 17:17:10"
46931695655,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2489",NA,"",0,51.502638,-0.151245,NA,"United Kingdom","2019-03-15 16:43:41"
33970589138,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2486",NA,"",0,51.502613,-0.151331,NA,"United Kingdom","2019-03-15 16:43:02"
46931680895,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2383",NA,"",0,51.506861,-0.184373,NA,"United Kingdom","2019-03-15 15:17:32"
46931678055,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2849",NA,"",0,51.51458,-0.203973,NA,"United Kingdom","2019-03-16 14:37:56"
47795763492,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2827",NA,"",0,51.516855,-0.203556,NA,"United Kingdom","2019-03-16 14:18:58"
32903900727,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2196",NA,"",0,51.502861,-0.125587,NA,"United Kingdom","2019-03-09 14:13:20"
33970552528,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2209",NA,"",0,51.498352,-0.12605,NA,"United Kingdom","2019-03-09 14:47:25"
47847962171,"150328816@N06","3","Traveller and Amateur Photographer","IMG_2088_1",NA,"",0,51.508661,-0.096856,NA,"United Kingdom","2019-03-08 12:27:48"
47058286744,"150328816@N06","3","Traveller and Amateur Photographer","IMG_1989_1",NA,"",0,51.503972,-0.119364,NA,"United Kingdom","2019-03-08 11:30:57"
32903470907,"7344912@N05","1",NA,"LDN Classic Car Show 2019_24",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 11:16:23"
33970040978,"7344912@N05","1",NA,"LDN Classic Car Show 2019_41",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 11:35:26"
47847402281,"7344912@N05","1",NA,"LDN Classic Car Show 2019_51",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 11:50:29"
47057603234,"7344912@N05","1",NA,"LDN Classic Car Show 2019_59",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 12:02:55"
47794950892,"7344912@N05","1",NA,"LDN Classic Car Show 2019_62",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 12:05:37"
47847175121,"7344912@N05","1",NA,"LDN Classic Car Show 2019_61",NA,"london, classiccar, show, excelcentre, february, 2019",0,51.507687,0.028946,NA,NA,"2019-02-17 12:04:40"
32903304697,"90615105@N08","2",NA,"LT605","abellio london LTZ 1605 LT605 borismaster wright nbfl on 211 to hammersmith buckingham palace road victoria london 25-01-2019","abellio, london, ltz, 1605, lt605, borismaster, wright, nbfl, 211, hammersmith, buckingham, palace, road, victoria, ltz1605, bus",2,51.492573,-0.147843,NA,NA,"2019-01-25 07:44:50"
33969677088,"64993138@N08","1",NA,"Succulent in the Princess of Wales Conservatory at Kew Gardens - Spring 2019",NA,"london",0,51.481316,-0.290622,NA,"UK","2019-04-11 11:48:52"
40880226763,"64993138@N08","1",NA,"Carnivorous Plants in the Princess of Wales Conservatory at Kew Gardens - Spring 2019",NA,"london",0,51.481316,-0.290622,NA,"UK","2019-04-11 12:08:11"
32903022227,"64993138@N08","1",NA,"Carnivorous Plants in the Princess of Wales Conservatory at Kew Gardens - Spring 2019",NA,"london",0,51.481316,-0.290622,NA,"UK","2019-04-11 12:08:43"
46930112155,"53649649@N04","1",NA,"Tower Bridge .",NA,"towerbridge, greatbritain, grosbritannien, london, city, capitol, buckinghampalace, gate, golden, evening, canoneos5dmarkiv, riverthames, skyline, water, bluesky, canonef70200mmf4lisiiusm",2,51.505013,-0.072153,NA,NA,"2019-04-11 14:18:51"
47056800594,"53649649@N04","1",NA,"Tower Bridge .",NA,"towerbridge, greatbritain, grosbritannien, london, city, capitol, buckinghampalace, gate, golden, evening, canoneos5dmarkiv, riverthames, skyline, water, bluesky, canonef70200mmf4lisiiusm",5,51.507205,-0.078989,NA,NA,"2019-04-11 14:30:11"
40879668613,"53649649@N04","1",NA,"London . Two Towers",NA,"black, white, bw, blackwhite, monochrome, schwarz, weis, einfarbig, urban, windows, greatbritain, grosbritannien, london, city, capitol, buckinghampalace, gate, golden, evening, canoneos5dmarkiv, riverthames, skyline, water, bluesky, canonef70200mmf4lisiiusm, niksilverefexpro2",6,51.496544,-0.029548,NA,NA,"2019-04-11 14:02:43"
33966412498,"73422480@N00","1","Business Planning Principal","LRM_20190324_110708",NA,"alexander, alexandrapalacepark, isabelle, jopage",0,51.593486,-0.129328,"London","UK","2019-03-24 11:07:08"
47054012764,"73422480@N00","1","Business Planning Principal","_DSC6297",NA,"brexit, jopage, london, parklane, peoplesvotemarch, march, protest, x11",0,51.512072,-0.157389,"London","UK","2019-03-23 12:07:26"
47791513602,"73422480@N00","1","Business Planning Principal","_DSC6302",NA,"brexit, london, parklane, peoplesvotemarch, march, protest",0,51.509752,-0.155831,"London","UK","2019-03-23 12:13:46"
46927339985,"73422480@N00","1","Business Planning Principal","_DSC6311",NA,"brexit, jopage, london, parklane, peoplesvotemarch, march, protest, x11",0,51.507986,-0.153581,"London","UK","2019-03-23 12:34:14"
47843641801,"73422480@N00","1","Business Planning Principal","_DSC6314",NA,"brexit, euflag, europeanflag, isabelle, london, parklane, peoplesvotemarch, march, protest",1,51.507847,-0.153489,"London","UK","2019-03-23 12:38:33"
46927336975,"73422480@N00","1","Business Planning Principal","_DSC6320",NA,"brexit, davidmiller, isabelle, jopage, london, parklane, peoplesvotemarch, march, protest, x11",0,51.507672,-0.153495,"London","UK","2019-03-23 12:54:30"
47843639431,"73422480@N00","1","Business Planning Principal","_DSC6322",NA,"brexit, london, peoplesvotemarch, march, protest",0,51.507705,-0.153573,"London","UK","2019-03-23 12:57:06"
47053999704,"73422480@N00","1","Business Planning Principal","_DSC6334",NA,"brexit, london, peoplesvotemarch, trafalgarsquare, march, protest",0,51.50743,-0.127028,"London","UK","2019-03-23 16:30:19"
33965651038,"129387976@N04","1",NA,"Uniquely shaped","Shadow play in the Great Court. British Museum, London

&quot;The Queen Elizabeth II Great Court is a covered square at the centre of the British Museum designed by the engineers Buro Happold and the architects Foster and Partners. The Great Court opened in December 2000 and is the largest covered square in Europe. The roof is a glass and steel construction, built by an Austrian steelwork company, with 1,656 uniquely shaped panes of glass.&quot;
(Wikipedia)","shadow, vereinigteskönigreich, architektur, grosbritannien, britishmuseum, greatbritain, greatcourt, sculpture, unitedkingdom, skulptur, london, schatten, museum, queenelizabethiigreatcourt, fenster, sirnormanfoster, window, architecture, 2019, uk, normanfoster, england",22,51.519755,-0.126939,"Krefeld","Germany","2019-04-19 14:52:50"
47053233384,"92311267@N08","1",NA,"Faces in the Crowd","I used Photoshop for this layered picture. The original face was seen in the Victoria and Albert Museum in London. The museum bills itself as &quot;the world's leading museum of art and design&quot;. 

&quot;The V&amp;A covers 12.5 acres and 145 galleries. Its collection spans 5,000 years of art, from ancient times to the present day, from the cultures of Europe, North America, Asia and North Africa. The holdings of ceramics, glass, textiles, costumes, silver, ironwork, jewellery, furniture, medieval objects, sculpture, prints and printmaking, drawings and photographs are among the largest and most comprehensive in the world&quot;. (Wiki)

Sadly, the museum displays artefacts that have been pillaged by the colonialism of the British Empire over past centuries. While the display is quite impressive, I question if some of the the V&amp;A treasures should someday be returned to the counties of their origin. ","",60,51.497175,-0.172948,"Ottawa","Canada","2019-04-17 11:00:18"
32898627057,"106005974@N07","1","Cabin Crew","Flybe | Bombardier DHC-8-402Q Dash 8 | G-ECOB","On approach to runway 09L at London Heathrow Airport","egll, lhr, london, londonheathrowairport, heathrowairport, heathrow, canon70d, aviation, avgeek, flybe, bombardierdhc8402qdash8, gecob, dash8q402, dhc8",21,51.474433,-0.496659,"Norwich","United Kingdom","2019-02-26 09:16:18"
47790454242,"106005974@N07","1","Cabin Crew","Virgin Atlantic Airways | Airbus A330-343 | G-VNYC","On approach to runway 09L at London Heathrow Airport","egll, lhr, london, londonheathrowairport, heathrowairport, heathrow, canon70d, aviation, avgeek, a333, virginatlanticairways, airbusa330343, gvnyc, a330, virgin, virginatlantic",31,51.474433,-0.496659,"Norwich","United Kingdom","2019-02-26 09:17:31"
32898624777,"106005974@N07","1","Cabin Crew","Scandinavian Airlines | Boeing 737-705(WL) | LN-TUK","On approach to runway 09L at London Heathrow Airport","egll, lhr, london, londonheathrowairport, heathrowairport, heathrow, canon70d, aviation, avgeek, b737, 737, sas, scandinavianairlines, boeing737705wl, lntuk",27,51.474433,-0.496659,"Norwich","United Kingdom","2019-02-26 09:14:58"
32898191307,"40139809@N00","1","retired","kew gardens: palm house",NA,"landscape, london, richmond, kew, kewgardens, palmhouse, january, 2019, pano",1,51.479916,-0.291212,"Hampton Wick / Aberdeen","uk","2019-01-04 11:00:28"
47052415904,"23808252@N00","1",NA,"victoria and albert",NA,"statue, busts, marble, anglosaxon, queen, prince, nationalportraitgallery, williamtheed",16,51.509493,-0.128102,NA,NA,"2019-04-26 15:31:03"
47052413674,"79691705@N05","1","Aviation Analyst","Qatar Airways | Airbus A350-900 | A7-AMG | London Heathrow",NA,"aircraft, airplane, airport, plane, planespotting, oneworld, canon, 7d, 100400, london, heathrow, egll, lhr, qatar, qatarairways, qtr, qr, airbus, a350, a350900, airbusa350, airbusa350900, a7amg",28,51.459963,-0.43942,"Hong Kong",NA,"2019-04-03 18:13:13"
40874691553,"149403374@N06","2",NA,"Low Tide","The view from Queen's Walk in London, England","skyline, stadssiluett, horizon, panoramaurbain, skyscrapers, highrise, buildings, gebäude, bâtiment, architecture, architektur, arkitektur, sky, himmel, ciel, sunny, sunshine, sunlight, lights, licht, ljus, lumière, bridge, pont, bro, brücke, pier, river, flod, fluss, rivière, boat, båt, boot, bateaux, landscape, landschaft, landskap, paysage, cityscape, city, stadt, stad, ville, capital, morning, morgen, morgon, matin, lowtide, ebb, ebbe, reflux, thames, tamisa, themsen, southbank, blackfriarsbridge, stpaulscathedral, cityoflondon, london, londres, england, angleterre, unitedkingdom, greatbritain, storbritannien, grosbritannien, royaumeunis, uk, gb, europe, nikond7200",0,51.508891,-0.108683,NA,NA,"2019-05-01 00:00:00"
46924901925,"126059690@N06","1",NA,"London, England",NA,"",12,51.502528,-0.148272,NA,NA,"2019-04-29 10:41:07"
47044146444,"79986881@N00","1","Architectural Design + Photography","UK - London - 120 Fenchurch St - View from The Garden 04_DSC5514","A view of the 'Gherkin' from the new roof terrace on the 15th floor of the 120 Fenchurch building.  I think this mid-level viewpoint gives a real impression of the canyon like streets below since this latest batch of skyscrapers has been construction..

This rooftop terrace opened back in February and I suspect most people still don't know about it.  It's not as high as most in the city but that in some ways makes it different, it's also free and doesn't require booking in advance.......

Click here for more shots of skyscrapers : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157631363330444"""">www.flickr.com/photos/darrellg/albums/72157631363330444</a>

From the Londonist website : &quot;You don't have to scrape the sky to get stunning vistas of London. At least that's the thinking behind The Garden at 120, a new mid-level roof garden on Fenchurch Street. This suspended pocket park lives 15 floors high, atop One Fen Court......

The roof garden offers 360 degree views, but as it's only 15 floors high, some pesky neighbouring skyscrapers are unfortunately in the way. This is especially bothersome to the north, where a combination of The Scalpel, The Gherkin, The Cheesegrater and other towers in that cluster obscure the view. Still, you do get a pretty unique view of those towers, even if you can't see the greens of Hampstead Heath and Alexandra Palace beyond, like you can from the nearby Heron Tower.&quot;

Source : <a href=""""https://londonist.com/london/great-outdoors/the-garden-at-120"""" rel=""""noreferrer nofollow"""">londonist.com/london/great-outdoors/the-garden-at-120</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman","uklondon120fenchurchstviewfromthegarden04dsc5514",22,51.512802,-0.080809,"Oxford","United Kingdom","2019-03-29 16:31:02"
33962693348,"47121377@N00","1","Professional Manager","Metroline - VWH2316 - LK17DDJ","Oxford Street


Thanks for the views, Please check out my other Photos &amp; Albums.","hybrid, wrightbus, metroline, lk17ddj, vwh2316",1,51.515633,-0.139045,"Nr Greenwich, London","England","2017-11-02 11:07:59"
47050427854,"88078350@N06","1",NA,"Watch Your Arse","Bench Monday
 Richmond Park. London UK","log, benchmonday, logbench, hbm, richmondpark, london, uk",70,51.433611,-0.276389,NA,NA,"2019-03-21 15:42:55"
47050100844,"40832502@N06","1","Testimone del tempo","London","Appena sceso dal bus che dall'aereoporto mi ha portato in centro Londra. 
Il caos di Liverpool street mi avvolge, rendendomi comparsa in una splendida coreografia.
Tutto intorno un misto di architetture, diverse per stile ed epoche.
E' una città in grande evoluzione Londra, con lo skyline che nei prossimi anni è destinato a cambiare ulteriormente.
Ovunque grattacieli in costruzione ed un grande dinamismo nelle persone.
Un'immagine molto diversa da quella, menzoniera, descrittaci dai media in Italia.
Del panico per la Brexit nemmeno l'ombra. 
La fiducia e l'orgoglio nazionale è palpabile.
A quando l'Italexit?

<strong>__________________________________________________</strong>
Copyright © 2019 <a href=""""http://www.flickr.com/people/margall69/"""">GALLETTO MARCO</a> - All rights reserved.","london, liverpoolstreet, street",43,51.517789,-0.080208,"cuneo","italia","2019-04-25 13:43:57"
47787368382,"30139139@N04","1","web developer","20190302-0169",NA,"1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, holgahlwoplens, london, m43, m43mount, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenf, southwark, unitedkingdom, westerneurope, blur, bokeh, carving, cemetery, climbingplant, decay, digital, flora, focusblur, foliage, gravegraveyard, ivy, leaf, leaning, lettering, overgrown, plant, shallowdepthoffield, stone, stonework, tree, wooded",5,51.463,-0.049268,"Edinburgh","United Kingdom","2019-03-02 12:38:47"
47787364322,"30139139@N04","1","web developer","20190302-0168",NA,"1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, holgahlwoplens, london, m43, m43mount, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenf, southwark, unitedkingdom, westerneurope, blur, bokeh, carving, cemetery, climbingplant, decay, digital, flora, focusblur, foliage, gravegraveyard, ivy, leaf, lettering, light, overgrown, plant, shadow, shallowdepthoffield, stone, stonework, sunlight, sunshine, wooded",1,51.463088,-0.049325,"Edinburgh","United Kingdom","2019-03-02 12:38:10"
47049890414,"30139139@N04","1","web developer","20190302-0167",NA,"1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, holgahlwoplens, london, m43, m43mount, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenf, southwark, unitedkingdom, westerneurope, blur, bokeh, carving, cemetery, climbingplant, cross, decay, digital, flora, focusblur, foliage, gravegraveyard, ivy, leaf, lettering, overgrown, plant, shallowdepthoffield, stone, stonework, wooded",3,51.463008,-0.049208,"Edinburgh","United Kingdom","2019-03-02 12:37:51"
47787357442,"30139139@N04","1","web developer","20190302-0163",NA,"1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, holgahlwoplens, london, m43, m43mount, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenf, southwark, unitedkingdom, westerneurope, blur, bokeh, carving, cemetery, decay, digital, flora, focusblur, foliage, gravegraveyard, leaf, light, overgrown, plant, shadow, shallowdepthoffield, stone, stonework, sunlight, sunshine, tree, wooded",0,51.46259,-0.048825,"Edinburgh","United Kingdom","2019-03-02 12:35:37"
